channel,video_id,video_title,publishedAt,comment,neg,neu,pos,compound,search_query
iJustine,Gdk2DqIXwyY,Mirroring your MacBook to Apple Vision Pro,2024-01-31T18:30:17Z,Nice short iJ!,0.0,0.393,0.607,0.4753,Apple vision pro review
iJustine,Gdk2DqIXwyY,Mirroring your MacBook to Apple Vision Pro,2024-01-31T18:30:17Z,Damn its expensive,0.574,0.426,0.0,-0.4019,Apple vision pro review
iJustine,Gdk2DqIXwyY,Mirroring your MacBook to Apple Vision Pro,2024-01-31T18:30:17Z,Ready Player 1… That’s all I can say.,0.0,0.737,0.263,0.3612,Apple vision pro review
iJustine,Gdk2DqIXwyY,Mirroring your MacBook to Apple Vision Pro,2024-01-31T18:30:17Z,"probably the dinosaur was so real, like it was in your room with you!",0.0,0.809,0.191,0.4714,Apple vision pro review
iJustine,Gdk2DqIXwyY,Mirroring your MacBook to Apple Vision Pro,2024-01-31T18:30:17Z,So cool Justine! Could you tell us if your head hurt after use?,0.214,0.636,0.15,-0.273,Apple vision pro review
iJustine,Gdk2DqIXwyY,Mirroring your MacBook to Apple Vision Pro,2024-01-31T18:30:17Z,😮❤🖤💙💜💕💞✨,0.0,0.265,0.735,0.9829,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,it failed. need for next generation. it is too huge and too uncomfortable.,0.324,0.549,0.126,-0.5574,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Pastora diana le pido un favor salgase de mis cosas por favor no tiene temor de dios usted oque  es muy sinvergüenza,0.083,0.714,0.203,0.4939,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Nah,1.0,0.0,0.0,-0.1027,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Your just another find a job,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Ok bud,0.0,0.312,0.688,0.296,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Buying Broken,0.756,0.244,0.0,-0.4767,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,wonderful,0.0,0.0,1.0,0.5719,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,"Best Vision Pro Presentation I've watched hands down. You showed enough use cases to almost justify the price.. I got that ""I want that"" feeling then I remembered it cost 4 racks. Apple need to put you on the team if you can get someone to gush enough to swipe their credit card...",0.0,0.805,0.195,0.8625,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,The Vision Pro is a masterpiece of technology that doesn’t necessarily benefit users as much as computers in a computer world. It’s great technology that really hits the mark😊,0.0,0.593,0.407,0.9595,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,"Just get a quest 3 , its cheaper",0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,To expensive in Canada but i would love one,0.0,0.58,0.42,0.7783,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Use this for salesforce!,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Does it have a mushrooms mode,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,It’s just a glorified VR headset nothing special,0.195,0.519,0.286,0.2598,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,🙏,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Thank you so much for showing off Keynote! Most reviewers don’t even show this. I did the demo in the Apple Store and the employee didn’t even know how to do it. I do presentations for work and this will be very useful for practicing.,0.0,0.878,0.122,0.7171,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Hailey Walk,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,White Donald Davis Helen Lewis Jessica,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Davis Richard Rodriguez Robert Lewis Sarah,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Gonzalez John Walker Deborah Lopez Jason,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Garcia Kimberly Wilson Steven Robinson Angela,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Anderson Nancy Jones Deborah Gonzalez Ruth,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Schulist Park,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,O'Reilly Extensions,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Thompson Edward Young Kimberly Hall Maria,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Jackson Kimberly Lewis Michael Wilson Jason,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,i get it when some people have said its way better than having a meta quest 3 but at the price that they are charging and the fact that you cant just use it as as stand alone device you need an iphone macbook or ipa to set it up makes it even more exspensive,0.044,0.923,0.034,-0.1406,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Clark Frank Anderson Michelle Hernandez Linda,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Do NOT use this in your Swim Test.,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,CaWt6-xe29k,"Apple Vision Pro - Unboxing, Review and demos!",2024-01-30T14:01:28Z,Wish I Had A Apple Vision Pro But Don’t Have The Money For It.,0.0,0.782,0.218,0.3291,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,Haptic feedback when you are typing on air? Is it plugged into your brain?,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"People already returning it lol. Too front loaded as Marques stated in his review, but it's great innovation. Maybe gen 2 will be better",0.0,0.575,0.425,0.9413,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"youtube supports 360 video, you may be ablet to convert format if Apple is its usual ahole and using its own proprietary formats.",0.0,0.898,0.102,0.3612,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,so you need a selfie stick for spatial video,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,🎀дякую🇺🇦,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,Unpopular opinion is that this Apple Vision Pro should not be used for the masses,0.0,0.875,0.125,0.25,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"My immediate observation of this technology is that it's very much a solo activity.  If you are in a room of people, and using this, you are isolated from them and they are not a part of your tech usage.  Families and partners are left out.",0.049,0.951,0.0,-0.3182,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"Did you get to play any games? If so, what kind? I’m excited about Xbox Cloud Gaming possibly being available.",0.0,0.665,0.335,0.8205,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,So biased that her opinion is not even relevant anymore 😂,0.214,0.597,0.189,0.1298,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,❤❤,0.0,0.192,0.808,0.8555,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"It feels like it's 2007 again and the 499$ 4GB iPhone is here. Everyone laughed at the price, sales were underwhelming in the first few months, people had mixed feelings, and no one knew the extent to which it would go and completely change the entire tech industry and all of society. Like with the iPhone, the price of the Vision Pro will go down significantly with the second and third generations. It still won't be cheap but it will definitely be more accessible which is ultimately the point. Presumably they'll also make a non-pro version that would cost about as much as a Pro model iPhone at around 1200-1500$ to lure more users into this new spacial OS ecosystem. All of a sudden, people who previously could not afford full desktop setups with multiple monitors or large TVs can have that experience with this one device and people who already physically have such setups and TVs will enjoy the freedom of being able to take those with them and use them anywhere. The same way everyone has smartphones, eventually everyone will have an Apple Vision or Apple Vision Pro in around 10 years or so. What's important to consider is that even if this product is widely adopted and successful, it will NOT replace smartphones and computers. When smartphones were still a relatively new thing, lots of people still carried around dedicated cameras and iPods for many years before they became obsolete and/or unnecessary. What WILL replace smartphones and computers is a Vision Pro that's as compact and light as eyeglasses and maybe one day even contact lenses or some variation of Neural Link in the form of a direct brain implant. Though such tech is still decades away, we could potentially see Apple Vision Pro glasses sometime between 2035 and 2040, so smartphones and computers as we know them will most likely still be around for many more years to come. We are definitely in for a very exciting future and it will be quite interesting to see companies like Samsung and Google competing with Apple in this new market. Perhaps even a surprise new company? As a final remark, considering how AI is going to significantly improve smartphones, starting with the Galaxy S24 series and either the iPhone 16 or 17, imagine how powerful an AI supercharged Apple Vision Pro would be. The tech plateau is finally going uphill again!",0.01,0.837,0.154,0.9963,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"7:50-8:05 she described it perfectly. I wouldn’t call it eye strain, just a lot of “wow… brain cannot compute” moments 😂 it took me a moment to readjust to reality after removing it",0.07,0.748,0.181,0.7845,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"I want to remind people how good google cardboard is still for people who want to experience VR right now, but can't  afford it. was the inception of VR back in 2016 and now there are enough good quality VR videos on youtube 360, to onboard people with it. The only thing novel about apple vision is its digital projection of eyes on the vision. The other stuff are just enhancements",0.0,0.8,0.2,0.9194,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"ijustine, i want you to buy one, play on it all day.. and give us the real scoop in a week after release. love, a fan who cant afford it LOL",0.072,0.63,0.297,0.7861,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,DaVinci Resolve can edit the video,0.0,0.658,0.342,0.3818,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"When you’re in a virtual environment, does it only show your hands, or your whole arm & body?",0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,I hope this is a success. I can see AVP enhancing work at home. Would be cool to turn my room into outer space while being able to do some coding. I never tried Oculus but it just looks like hot garbage so I never even had the energy to even try it.,0.0,0.802,0.198,0.8705,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,Actually YouTube does support vr videos and also different types of vr formats. They will just need to release a yt app on the vision like they did on the meta quest,0.0,0.801,0.199,0.7351,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,I hope there will be a Vision SE!,0.0,0.536,0.464,0.636,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,It’s almost like she is afraid to say anything negative about an apple product.  I wonder why?,0.177,0.717,0.106,-0.3597,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,Does Apple Vision Pro have voiceover and visually impaired people like myself use it or people with disability to uses it for different needs? 17:59,0.0,0.836,0.164,0.5423,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,Does Vision pro has icloud to store apps and photos ?,0.0,0.833,0.167,0.25,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"I just don’t see a use case for wearing something like that on my head for more than 45 mins. That’s what will keep me from buying one. 

Also add the fact there’s no way I’ll be as efficient at accomplishing tasks using VR. And sure, it can be seen as an entertainment product only, but then I’d go back to not wanting this thing attached to my head for too long.",0.021,0.884,0.095,0.5574,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,Hopefully we'll get some kind of ring with haptic feed back,0.0,0.787,0.213,0.4019,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"@Apple 🤝 @FutureFarming1 
💻 + 🚜 = 🌮 + 🧀🧀🧀...
Necesitas comprar una finca muy grande y crea una nueva economía con comida. No más fincas pequeñas. Mucho dinero por tú y comida económico por todas personas",0.05,0.95,0.0,-0.296,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,IT'S LIKE READY PLAYER ONE!,0.0,0.362,0.638,0.6476,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,APPLE VISION PRO!!!!!!!!!!!!!!!!!,0.0,0.387,0.613,0.4885,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,"It's tricky to predict how this will go. The price is high just to consume content, but the potential for visual creatives is high, we just need the software. I bought the iPad Pro thinking it would become a retouching device, but found myself going right back to my Mac because the software just didn't work well. That said, I'm releasing my app on the platform. It's an innovative product and I'd like to be a part of it.",0.041,0.876,0.083,0.6787,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,what do you want? is a common question.. so one.. is want tanks and want robot sentry and want flamer small car or something.. and want etc etc..,0.0,0.773,0.227,0.4144,Apple vision pro review
iJustine,W6f4W09HeI0,Trying Apple Vision Pro - What&#39;s it actually like? Q&amp;A,2024-01-21T00:30:57Z,then insomnia was a cool map i have played with NAVY SEALS in the console have to write in map insomnia or something.,0.0,0.817,0.183,0.5719,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,I deleted the Journal app when I remembered it was there.,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,"Hello iJustine, how are you? I really liked the special Vision Pro video. I need some information: CAN I GET ANAGLYPH MODE IMAGES TO WATCH WITH RED AND BLUE PAPER GLASSES? I'm from Brazil and I intend to do some filming to show at our school. thanks.",0.0,0.792,0.208,0.8838,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,"Journal needs search functionality. I started using it every day until I realized I can't search for specific text to remember which day it was I did something. The regular Notes app is still better. If they add the ability to search journal entries, I'll use it.",0.0,0.896,0.104,0.6369,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,I really wonder why people buy apple products with how non ownership they feel,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,"Subject: Miss, Help a Student Out? 🙏

Hey iJustin,

Hope you're killing it! 🚀 Quick one - I'm a broke student here at Gla University, and I've been dying to catch your mkeynote. Everyone's saying it's a game-changer, and I don't want to miss out.

Here's the deal: my wallet's on life support, and tickets are way out of my budget. Any chance you could hook a student up with a free pass? I promise I'll soak up every bit of wisdom you drop, and I'll be forever grateful.

I can throw in proof of my student struggles if you need it. Just let me know.

Thanks a ton, mam! 🙌

Cheers,",0.101,0.663,0.236,0.9616,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,phub just got very interesting,0.0,0.572,0.428,0.4576,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,why put vision pro in title and thumbnail if it wasn’t even talked about 💀,0.0,0.875,0.125,0.25,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,"🍏
CAN YOU MAKE A VIDEO ABOUT THE
APPLE VISION PRO AND APPLE ARCADE? 🥽",0.0,0.846,0.154,0.4084,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,"i hope amidst the genocide in congo, tech youtubers like you and others become a bit more aware with the amount of electronics you use and consume. i know you get sent them a lot, but maybe you can use your platform to spread some awareness, especially since this is your niche, and a space where you will have a LOT of impact. if you're seeing this comment, please join me in raising awareness. humanity will thank you.",0.0,0.852,0.148,0.8934,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,"People who have never touched an apple product there whole life😢😢

👇😊",0.193,0.621,0.186,-0.0516,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,You should upload some videos filmed in spatial video as people can watch them back on the Quest 3 headsets,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,"Strangest thing for me is that the Journal app isn't included on iPadOS17.2, where I'd be far more likely to use it",0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,"Congratulations, IJunstine on this video! With regret I tell you that for Santa Claus I got a Galaxy Z Fold 5 from Samsung and I didn't like it, as it is quite flimsy, I sold it and want to buy an Iphone 15 Pro Max. You were right in saying that, all Apple products are good. It's only when you run into problems that you begin to realize the goodness of things.

Greetings from a Romanian fan!❤❤🥳🥳",0.069,0.655,0.276,0.9712,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,haven’t watched you in YEARS (like literally a decade) but love how you’re still such a beautiful light in this world 💜💜 miss your daily vlogs but also maybe i just haven’t been tuned in enough recently haha,0.03,0.528,0.443,0.9843,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,Will u giveaway iPhone 15 please 🥹❤,0.0,0.519,0.481,0.7579,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,🎀дякую🇺🇦,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,"I love the new journal app, I have been waiting for Apple to launch it finally ❤",0.0,0.656,0.344,0.8555,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,Who came here from Bonk ?,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,"I bet someone like this who is so obsessed with tech and gadgets will be one of the first to sign up to Elon Musks silicon chip implant in the brain.  And so many unsuspecting sheeple will follow on down the road to automatons replacing humans!!!  Put your phones and your ipads down people and get out into nature.  Hug a tree, walk bare foot on Mother Earth, let the sun bathe you in his glorious light and realise the true spiritual being you truly are.",0.023,0.811,0.166,0.9341,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,Hello Future! meeting apple visionPro Space video❤,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,It's not for me.,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,Nobody watches her videos anymore lmao😂,0.108,0.455,0.437,0.7783,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,Great video,0.0,0.196,0.804,0.6249,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,love the video Justine! the journal app looks so cool 🩷,0.0,0.546,0.454,0.8168,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,You are on it! Great job!,0.0,0.516,0.484,0.6892,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,"I have done two entries in the journal app. I absolutely love your videos and you helped me to pick out which iPhone I wanted this year and that is fine. Your videos 
 so easy to understand. I just love it in general",0.0,0.733,0.267,0.9353,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,Fake thumb nail,0.608,0.392,0.0,-0.4767,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,So brief great vid,0.0,0.407,0.593,0.6573,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,new ijustine 👍👍🇺🇲 gougous,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,OXG-O3j4yjQ,Vision Pro and iPhone 15 Spatial Video!,2023-12-13T20:23:40Z,I just want to say I love the color combo you have on your phone with the case😂😂😂😂,0.135,0.497,0.368,0.9442,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,3000$ is big amount,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,Can you imagine submerging yourself and or others in an actual Disney Cartoon! You can play the roll of the Prince or princess or a basic character that can actually change the plot because of your own influence on another character how funny or cool would that be? Like the dangers of influencing the past or present to change the future like in back to the future. Especially if AI is applied to monitor and readjust the story and plot in real time lol,0.033,0.803,0.164,0.8883,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,And soon Apple will introduce a iRemote controller with mouse pad for Arcade games 👾,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,One day people are going to be doing things with that headset that Apple never imagined,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,"Omg if i was there i would have weared a pink ski mask all day, would fit good the glasses!",0.0,0.76,0.24,0.69,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,People are crazy if they buy this for 3500 just for 2 hours of battery life,0.138,0.862,0.0,-0.34,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,"I miss the ""ask ij"" videos",0.242,0.758,0.0,-0.1531,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,Another hyped & overpriced s..t from apple,0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,Apple has messed up. This isn’t going to be a huge seller. Not many ppl want something like this. I mean yeah it’s cool but everyone will use it a handful of times then it will sit.,0.069,0.766,0.164,0.4289,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,"Coming here from her 2008 iphone video, and here she is now at their VR headset 15yrs later",0.0,1.0,0.0,0.0,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,"iJustine, I'm a LONG time fan of your content.
I'm Gen Z and I have a question.
iJustine, are you actually REAL, or are you under Apple's ThinkLock? I'm Gen Z and I think my generation already has enough psychological issues from overuse of technology. I find Apple Vision horrible on a philosophical level, are you allowed to speak against Apple Vision, or are you under Apple's ThinkLock where marketing forbids you from disagreeing with corporate?",0.101,0.825,0.074,-0.504,Apple vision pro review
iJustine,eSS6WsnruM4,Meet Apple&#39;s Vision Pro!,2023-06-16T14:50:41Z,Hey you. Sorry I should not have started the conversation like that yes sorry. It must be the Canadian in me. I knew I could count on you to make a review of this product as always.,0.064,0.809,0.127,0.5574,Apple vision pro review
