channel,video_id,video_title,publishedAt,search_query,comment,neg,neu,pos,compound
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,That hat is hilarious,0.0,0.526,0.474,0.4019
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,"5:51 To clarify: that app doesn’t just appear on your phone. 
You have to download it.",0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Amazing innovation.,0.0,0.0,1.0,0.7506
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,The audio is terrible.  I barely understand him.,0.307,0.693,0.0,-0.4767
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,"Thank you,",0.0,0.286,0.714,0.3612
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Can you do a demo of the MLB TV app in the Vision Pro?,0.0,0.867,0.133,0.25
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,"I like Spatial Gallery but it’s odd how people seem for each other for it like there haven’t been similar, far more robust apps from third parties over the past year. 
They’re great. 

I’m not sure why people are so enthused that Apple, specifically, has an app, now.",0.079,0.585,0.337,0.962
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,can't spell apple inteligence without Intel lol,0.28,0.72,0.0,-0.3252
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Man I just want more environments 🤨,0.0,0.874,0.126,0.0772
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,It’s still just an iPad when you’re wearing a MacBook on your face,0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Loan me a few quid and I’ll get one 😂,0.107,0.678,0.215,0.4404
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,"sound is terrible, why?",0.508,0.492,0.0,-0.4767
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,I can’t help but feel that image playground and Genmoji are completely useless.,0.244,0.647,0.109,-0.5089
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,"Waiting for a 2nd gen, mid-tier version that costs 2k and has an integrated battery, plastic finish to reduce cost and weight. That would have my interest.",0.0,0.897,0.103,0.4588
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Video is so quiet,0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,I love my Vision Pro,0.0,0.326,0.674,0.7351
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Kann auch das Mac Book spiegeln?,0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Would love to try it but at $7000 it’s totally unaffordable,0.0,0.794,0.206,0.3818
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Whoever did audio for this video needs to get fired. sounds like you're talking throgh a pillow,0.171,0.711,0.118,-0.2732
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Seriously? All the things you show are 2D. You're wearing a 3D display to work in 2D apps?,0.108,0.892,0.0,-0.264
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Du bist ja lustig - VisionOS 2.5 ist raus und du berichtest über 2.4…. 😂,0.084,0.749,0.167,0.4404
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,"können wir uns nicht mehr leisten, 20 % Steuern.... Greetings from EU",0.0,0.797,0.203,0.4215
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,I want one but lighter and cheaper!!!,0.0,0.748,0.252,0.2561
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Still seems more an incremental upgrade. Not yet a tool to actually get work done with.,0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,No software update in the world will make the Apple Vision Pro better. It's too heavy. The cable sucks. The ecosystem sucks for the vast majority of the people on this planet. You get a way better PCVR-headset for half the price.,0.141,0.706,0.153,0.1531
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,"Man, you need better microphone",0.0,0.58,0.42,0.4404
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Apple vision pro review,Overpriced and not even made in usa !!!!,0.0,1.0,0.0,0.0
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,I don't think honestly that i can get an unbiased review when the channel is called Apple Insider,0.183,0.817,0.0,-0.3777
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Wait... So you have an entire channel dedicated to greasing apples pole?,0.0,0.786,0.214,0.4588
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"trying to make a balanced unbiased review from a channel called ""appleinsider"" is a joke.",0.067,0.798,0.135,0.2732
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,I think the fact you're able to compare a 500 dollar device to a 3500 dollar device and find areas where the 500 one has large advantages pretty much answers your question. Yes the screens and passthrough is better. Well it better be! It's 7x the price!,0.0,0.708,0.292,0.9421
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"the Quest 3 doesn't feel ""cheap"" and making a VR headset with HEAVY materials is down right dumb and counter-productive not ""good build quality"" if the design itself is hindering your ability to enjoy what you paid overprice for...smh",0.123,0.757,0.119,-0.0531
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,He lost me when he said the games on the Quest 3 is not compelling. WHAT??,0.236,0.764,0.0,-0.5149
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Why compare a $500 headset to a $3000 headset?  If the $3000 headset doesn't crush the $500 headset I. EVERY way (including gaming) then it's NOT worth it.,0.057,0.893,0.05,-0.0572
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"I wasn’t expecting much from this comparison based on the channel. But all you said was that the AVP did everything else better but then said nothing apart from “it’s got good hardware”

You then went on to say that you don’t like VR games and you don’t really want to work out with the headset on. But you can’t wait to play VR games on the AVP and you’d love to use it to workout on.

Very strange comparison video. 🤦‍♂️",0.026,0.762,0.212,0.9643
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Can't believe he was able to read his script with Apple's unit in his...mind.,0.0,1.0,0.0,0.0
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"The fact that I can use MQ3 with a PC and play PC games in it or use it as a monitor for a PC or other devices, makes the MQ much more desirable. The only thing keeping me from buying the MQ3 right now is the image quality but more than certain I'll jump into the MQ4 when it comes out. The only thing that prevents me from buying the AVP now (or at any point in time) is the fact that it can't be use as a monitor with other devices (like a PC and play games on a PC). My goal is to replace the hardware monitor with a virtual monitor.",0.0,0.883,0.117,0.9074
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,I don't understand people who blindly worship a company. Blind loyalty is weakness of character and mind.,0.227,0.537,0.236,0.0516
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"I do think the movie experience is likely better on the Apple Vision Pro, but why would anyone spent $3.5k on an uncomfortable and overpriced headset with limited capabilities (it can't even handle more than one computer display) when you could instead spend $3k of that to buy a VR ready gaming PC along with a $500 VR headset (Quest 3 or similar)? The improved display quality is not even remotely worth the insane price increase, and the more expensive materials used are actually a bad thing as it adds to the uncomfortable weight.",0.167,0.714,0.119,-0.7683
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Apple fanboy has spoken.,0.0,1.0,0.0,0.0
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Appleinsider tells you to buy a product thats 7 times more expensive,0.0,1.0,0.0,0.0
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"Quest 3 being plastic doesn’t matter when it can survive a washing machine (Thrillseekers video), has less weight, and doesn’t scratch as easy. 

The IPD automatically adjusting is nice, but once you get it right on the Quest 3, you don’t ever have to change. 

7x the cost. While the AVR is great for the higher end, it’s not good for gaming nor is it good for PCVR or anything versatile. It’s stuck in its own ecosystem, and is a glorified phone on your face with a few mini-AR games that remind me of the 3DS. 

I love the AVR for showing me what’s possible with VR, but I don’t think people should be paying for it.",0.063,0.785,0.151,0.9199
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"I had my demo booked at the Apple Store and ended up cancelling under ""lead us not into temptation"" pretenses. Would I be blown away by the experience? Unquestionably. Would I have buyer's remorse? Absolutely. When/if the price comes down or there's a non-Pro version of the headset, I'll probably make the leap. For now... I'm just going to live vicariously through YouTubers. :) Thanks for the great video.",0.05,0.818,0.132,0.8156
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"Apple opted for a higher price with an external wired battery on your waist, smaller field of view and still somehow made it heavier than the quest 3. Baffling to say the least.",0.0,1.0,0.0,0.0
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"Considering that price, I'd expect the AVP to excel in every single aspect",0.0,0.8,0.2,0.4588
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Not an honest review.,0.474,0.526,0.0,-0.4023
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"Two different products for two different customers.  Same reason you see Kia’s on the road next to your Porsche’s. They both get the user from A to B, but the drivers have different means and priorities.",0.0,1.0,0.0,0.0
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,The Apple Vision pro now made me want to buy a quest 3 or maybe a quest 2.  I would have to go into a lot of debt if I were to buy a Vision Pro. And I would be afraid nervous 😬 letting my small kids use the fragile delicate Apple Vision Pro. And I could not say no to them.  Im going to start out with the Quest 2 since right now they are just $250. And so my kids can use it without me being afraid as nervous.,0.09,0.808,0.102,-0.1808
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Sounds like the guy who wanted his leather seats redone in his private airplane by charity donations so he can fly his buddies to the Super Bowl.,0.0,0.723,0.277,0.8481
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Apple always overprices their inferior products. The sad part is so many people still buy them.,0.293,0.707,0.0,-0.7003
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"So this comparison boils down to that the Quest 3 has the advantage in most real world use cases but it's not an Apple product so it automatically is not desirable. Yeah, ok...",0.132,0.827,0.041,-0.5065
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"One thing seems clear, you show a heavy bias towards Apple products. You can just hear it in your voice. I knew you'd be sold by the apple vision.",0.044,0.812,0.144,0.4939
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,My Mac works with my Quest 3 lool and it also works with my Magic Trackpad 2 and I am a Music Producer and the Quest 3 is better for musicians as it has a headphone jack and I can play instruments in Mixed Reality and record it live straight back into Logic Pro X though my soundcard with one wire so their another use case for owning a Quest 3 and the Quest 3 has a few Music DAWs you could make full songs on and I was expecting apple to launch logic pro x on this headset and they didn't as I was watching all of the videos even before they showed the device and I went and bought a Quest 3 and I haven't looked back since,0.0,0.946,0.054,0.7351
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,4:09 the fact you might need to buy an extra band so it be wearable kind of defeats the purpose of a wearable device. Apple should do better.,0.082,0.826,0.092,0.079
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Meta quest 3 was just as good as the valve index to me I don’t think spending 3000 on better cameras for a slight crispy image boost for me lol,0.0,0.702,0.298,0.8761
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"Lol. Leave it to ""AppleInsider"" to come to the ""definitely go with Apple"" conclusion.",0.068,0.621,0.311,0.6486
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"'It hurts my neck after wearing it for more than 6 hours""

LMAO. Do you ever go outside? (Without your headset)",0.116,0.711,0.173,0.368
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"To be honest, do you know what Quest Link and Steam VR are? And a GPU?",0.0,0.804,0.196,0.5661
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"As a owner of both, I concede that the warping of perspective in the Meta Quest 3 is noticeable, but it’s pass through is not that far behind the Vision Pro

My main question is whether or not the Quest can handle “general computing” and more natural multitasking in case meta wants to enable that in the future",0.0,0.9,0.1,0.7343
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Thanks. Even with this super fanboy biased review I could see why Meta Quest 3 is much better choice.,0.076,0.545,0.379,0.8528
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,"Here´s your answer since I have both, NO the vision pro is not even remotely worth it, a 3k price difference when you will have pretty much the same experience overall is just stupid. If like me you will use it as a 3 monitor alternative, playing games and watching videos (all kind) then trust me, save yourself 3k and get the quest 3.",0.12,0.666,0.214,0.8253
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Facebook meta quest is practically for gaming,0.0,1.0,0.0,0.0
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,Quest 3's resolution is lackin' bruhh,0.0,1.0,0.0,0.0
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,The Apple vision pro is impressive when it comes to the built-in technology. But would I replace my quest 3 with it? Certainly not. The comfort thanks to boboVr and sideloading alone make it the winner for me. And of course the price just for watching films is too much for me.,0.127,0.69,0.183,0.5684
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,What makes the Apple Vision Pro so expensive?  Nothing.  It's just Apple doing Apple things.,0.0,0.875,0.125,0.25
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,meta quest 3s lite version of quest 3. but even cheaper than pro. and will still do same as higher priced quest 3 and over priced vision pro. iscin developmemt,0.0,0.921,0.079,0.3612
AppleInsider,Cf7rYcOZmKg,Apple Vision Pro VS Meta Quest 3! HONEST Comparison!,2024-02-09T15:40:16Z,Apple vision pro review,High quality 180 VR in a Meta Quest 3 looks fantastic and you can watch other videos in a theater just like with the Vision Pro VR headset.    I'm not going to care about the Vision Pro until it's lighter and cheaper and allows you to watch any 180VR you want rather than restricting it like Apple is doing. now.,0.074,0.731,0.195,0.7699
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"As a UX designer and early adopter, I absolutely don’t think they released it too early. It’s definitely too early for the masses but it’s capable and refined enough that even having used what’s clearly a version 1 product, or even a prototype, it has complete changed how I would approach designing applications for AR which needs to happen before the mass market version of the product becomes available.",0.0,0.882,0.118,0.8316
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"Like you, I have no problem with the solo knit. I found that right place and once I found the right place, I don’t even have the fatigue or anything like that. Definitely a fan.",0.046,0.67,0.283,0.8503
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"I love it, but definitely needs more apps to make it my go to device.",0.0,0.679,0.321,0.7311
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,I think Apple nailed it! This is absolutely the future!!!,0.0,1.0,0.0,0.0
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,Now that you’re past the first month full of testing  it’d be interesting if you could let us know how many hours you’re using it each week/month.,0.0,0.906,0.094,0.4019
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"The Vision Pro is hands down the best 1st generation product from Apple. I have tried it on due to projects I am working on (I have tried every single VR that came out), and the Vision Pro is the disruptive innovation that VR/AR and all other Rs needed :)",0.038,0.732,0.23,0.8885
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"I went to the Apple Store just for a demo and fell in love. I immediately had to have one and got all the accessories like a fanboy would. Then, buyer's remorse sent in huge. So, on the 13th day, I did something I have never done before. I returned it. Instant remorse. So I bought it again and I'm happy. Always on the cusp with new tech and I'm convinced this is the next step.
A great and honest review. First time seeing your channel and immediately subscribed. Thanks!",0.038,0.726,0.236,0.9712
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,I love watching 3D movies on it but want to see more immersive content,0.0,0.748,0.252,0.4678
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"Until it’s a MacBook on your face and not an iPad it’s a joke. This arbitrary limitation forced me to cancel my order. Wasted potential to not hurt Mac sales, just like the iPad again",0.227,0.61,0.163,-0.4449
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,I got a Meta Quest 3 coz of all the hype apple created around AR/VR.... and for content consumption is amazing!!! my favorite way to watch content... and I use it as a monitor for my Mac.... the resolution is good enough... can't see any pixels... I just filled up the 512GB with movies via usbc to my laptop... something you can't do on a vision pro... sure I can't have unlimited windows everywhere at once but what you get is enough for spacial computing,0.0,0.869,0.131,0.8349
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,Thanks for the review. I really wish I could’ve bought the first release of the Vision Pro. I appreciate your honesty and feel better about waiting.,0.0,0.545,0.455,0.9402
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,thank you so much for your updates.  I am on the fence about getting one.  I WANT one really badly!  I just wonder if I should wait for the next version.,0.094,0.773,0.133,0.1109
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,The reason I returned mine was weight! After an hour it was so uncomfortable I had to remove. No matter how I adjusted or with the secondary band…it was to much pressure and heat on forehead. First product I’ve ever returned…look forward to future generations that have significantly less weight.,0.129,0.871,0.0,-0.7125
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,3:23 At home it's just too easy to get distracted by what's around you *fades to child in reality* LOL that was not right,0.08,0.704,0.216,0.6166
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"I think it’s a good device in a vacuum. With the context of the MSRP, it’s not great. If a $1000 device was doing the same thing, I’d find room in the budget and I know other people would too. It’s just so much money for what you get. 🤷🏻",0.057,0.894,0.05,-0.1012
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"Fantas-iCal, never heard it said that way before.  Good review!",0.0,0.738,0.262,0.4926
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,We need to maintain state when the VP turns off and also share data' between VP users so layouts can be shared between business users.,0.0,0.833,0.167,0.5574
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,Canon R5 with the 5.2mm VR lens is what they use.,0.0,1.0,0.0,0.0
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"I bet someone is going to create an app that lets you experience life as a celebrity like standing on stage, being an nfl player, going to exclusive events etc",0.0,0.816,0.184,0.6249
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"From a productivity standpoint, I don’t think anyone who buys a Vision Pro doesn’t already have a Mac to pair it with.

I think internal productivity will improve, however for the time being most will just pair it with a laptop (or their computer) and get on with their daily flow 🤷🏾‍♂️.",0.0,0.92,0.08,0.5994
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"Ok , sorry to say this but I have to , ppl aren’t just absorbing what the technology is offering. 

I love my Vision Pro 
I’m not going to disect the Vision Pro & talk my way out of enjoying the experience of the Vision Pro .. 

Fully loaded, Vision Pro cost me 
4,725.00  
Best 4,725.00 I’ve spent",0.015,0.625,0.36,0.9819
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"Hated to……but I returned my AVP yesterday mostly because the content (Immersive) isn't there yet. I know eventually it will be, but I'm guessing developers are having to do a lot of work to get their Apps for it done. But even more challenging is getting movie studios to shoot in immersive!!! As for productivity, for right now, my Macs do everything I need them to do without wearing a bulky headset.",0.084,0.886,0.03,-0.6412
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"There are some cool features like immersive video, but that is about the only thing I found myself preferring on the Vision Pro. For me, it was just too clunky and uncomfortable. Eye tracking was pretty good, but it wasn’t consistent enough to not be frustrating at times.",0.055,0.666,0.279,0.9146
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"I still believe this device has two very legitimate use cases today 

1) price out a work station, this device can save a fortune

2) anyone working with highly sensitive data (health, legal, IP, ect) this device insurers controlled access by limiting eyes.",0.0,0.897,0.103,0.5719
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,I wish they would tell us whether multiple Mac monitors is coming with a software upgrade or if there is some hardware limitation.,0.085,0.811,0.104,0.128
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,"This has a lot of potential, but Apple has created a very bad situation with the developers it absolutely needs. Not listening to them, suing them, deleting their accounts.. and is acting like a spiteful child in regard to the EU who is trying to make things better for developers.
They’re stifling their own future for the visionOS platform.",0.157,0.713,0.129,-0.4748
AppleInsider,ME2XDNsXDy8,Apple Vision Pro Review: Tomorrow Comes Today,2024-03-07T16:01:18Z,Apple vision pro review,I really wish Apple were to focus on gaming. Proper support for games that already exist.,0.0,0.711,0.289,0.6901
