channel,video_id,video_title,publishedAt,comment,neg,neu,pos,compound
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,OMFG STOP POINTING STUFF WITH YOUR WEIRD FINGERS. SCARIEST FINGERS EVER,0.302,0.698,0.0,-0.4404
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,You can set waypoints,0.0,1.0,0.0,0.0
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,the Quest 3 has the same thing,0.0,1.0,0.0,0.0
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,"It's funny how people totally forgot about Apple's $3,000 toy in just a few months.",0.0,0.828,0.172,0.4404
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,"Ahh man I just left my menu at the airport, guess I gotta fly back",0.0,1.0,0.0,0.0
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Great now I can watch movies while I drive! 😃,0.0,0.635,0.365,0.784
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,So addictive.,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,Thanks for the inspiration.,0.0,0.241,0.759,0.743
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,Came back to watch this again after Genie 3 got announced.,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,It’s awesome on top of awesome for work and entertainment — truly futuristic — hope they can figure out how to make it lighter,0.0,0.492,0.508,0.9559
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,If you don’t use it anymore can I please have it to use it for school/work?,0.0,0.867,0.133,0.3182
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,How can you not like this,0.297,0.703,0.0,-0.2755
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,🤎🤎,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,,0.0,0.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"if apple doesn't listen and remove the useless front eye screens nonsense we can conclude that thy deliberately want to fail as a company , bloody thing unnecessarily heavy, Tim cook is not serious!",0.285,0.656,0.059,-0.8927
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,Meanwhile I reviewed a fake I watch which i paid for £10.00 which has alot more use then this !,0.151,0.849,0.0,-0.5255
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"Okay, let's be honest, the Meta Quest is technologically more functional and advanced than this $10,000+ Apple device, for a lot less money.",0.0,0.728,0.272,0.7553
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"Id you want to make sure you cover the entire floor while you're vacuuming, those coins need to be smaller and much more densely packed.
And so what you don't have the youtube app? You have a browser, so just use that.",0.0,0.917,0.083,0.3818
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"Yes sir, i will",0.0,0.526,0.474,0.4019
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,I’ll stick with the Meta Quest 3! Apple could never!!!!,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,Bigscreen Beyond VS Vision Pro snowboard goggles. 😁👽🤖👾🙈,0.0,0.773,0.227,0.6124
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,13:12 the ghost is in the shell!,0.302,0.698,0.0,-0.3802
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,I just tried it in the Apple Store and I could see soooooo many pixels,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"vr still needs it's killer app, and that sure aint gonna be Apple or Meta, we really need another big player, or nintendo",0.156,0.761,0.083,-0.4588
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"Honestly the most day-to-day ""killer"" features I see with AR are 1. Virtual monitors (huge display, ergonomic, reduced eye strain) 2. An amazing media consumption device. If people could nail down all the miniaturization while preserving the quality of the displays and the fluidity of input, I think that's the next ""iPhone moment"".",0.092,0.763,0.145,0.5141
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,This is why his reviews are worthless. People hated it universally.,0.441,0.559,0.0,-0.7964
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,Where’s the watch pick up?,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,I love the blue shirt guy,0.0,0.543,0.457,0.6369
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"I saw an app for immersive videos called ""NOC NOK"", featuring pretty girls. It's quite nice.",0.0,0.69,0.31,0.7425
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"Early today Apple Vision Pro, and WOW  It’s more than a VR headset it’s like stepping into the future! Immersive, seamless, and mind-blowing. You can’t wait to go back once you’ve experienced it. Apple has truly outdone itself again!",0.0,0.737,0.263,0.9103
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,i would get dual 4090 in stead,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,23:25 minority report come to mind,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"13:14 yo, I completely understand, the thing sort of bends reality",0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"i did not know apple had this headset.  until someone had told me.  i am pretty good keeping up with techy world since i am a pc tech.  but, lately i fell little short of it.  not knowing about this headset or even zfold 5 or 4.  you would think with the high price tag of this head set would be ten times better.  i would have to settle for a much lower end vr headseet like the meta quest.  i did try meta quest and i was blown away with vr.  i think in the near future we will be like surrogates.  having vr headsets on all day while our counter parts will do all the work for us.",0.021,0.869,0.11,0.891
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,This was so helpful!! Thank you.,0.0,0.364,0.636,0.7893
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,Well that failed... That should be apple's motto,0.289,0.526,0.184,-0.296
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"YOMMY BORGOR??""???????               :( :( :(",0.828,0.172,0.0,-0.8645
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,HOMBORGOR,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,Only one thing that I don’t like it. No Netflix app ;’((,0.15,0.68,0.17,0.0772
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,They should add pop our AirPods for the max. It’d be like a double deal and people wouldn’t need to worry about audio spilling out.,0.102,0.81,0.088,-0.1027
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"I honestly just take an oculus, but i appreciate apple trying something new that isn't the same iPhone",0.0,0.742,0.258,0.6757
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,This thing NEEDS a hardware keyboard and mouse. It could be borderline practical with all the devices it can replace if they’d just accept that people are going to use this thing either sitting at a desk or on a couch,0.0,0.939,0.061,0.3818
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,Can’t wait until Apple makes the contact lens. Ouuu and the little chips that go into the back of the neck. Gonna be Awesome,0.0,0.849,0.151,0.6249
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,No YouTube app is crazy!,0.62,0.38,0.0,-0.5983
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"I really like this idea, but I'm too broke to buy even the iphone 15 pro (I bought the iphone 15 though)",0.145,0.781,0.074,-0.4221
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"I think look-based UX is just as bad as it's always been. Meta's UX for controllerless input, while it is admittedly a bit floaty in its current form and has some trouble deciding what angle to draw the ray from, it is in concept significantly more friendly. There is in fact a reason why we've not all tossed out our mice for Tobi eye trackers. A pointing method divorced from your look position is just nicer to use.

And I'm sure with how much high end tech they crammed into this device, their implementation of hands as pointers would have been just as smooth as their position tracking, and way more reliable than meta's version. Keep in mind, this thing costs 8 times as much as a quest 3, so that's not a dig at meta, apple just has more data to work with due to having more and higher end sensors. As alluded to though, apple does have a stick up their butt about reinventing wheels all the time, so this is likely different for the sake of different, even though this is only different from other look based UX in that you pinch fingers to click instead of staring long enough for the circle to fill up. This is an upgrade on that for sure, but if you've got sophisticated hand tracking already, why only use it to simulate a mouse button and scroll wheel?

I think this was a mistake, and a missed opportunity to have the best controller-free UX on the market. Instead we have two unideal UXes; meta's, which is more natural but suffers from having not quite accurate enough tracking, and apple's which has high accuracy tracking, but only lets you point with your eyeballs.

For what it's worth, eye tracking is also significantly easier to do, and the quest three has their version of look based UX (the old one where you have to fill a circle to click) but it would take little effort to add a look+pinch mode that would be pretty much identical to apples UX. Which is just to say, it seems really odd that they committed so hard to ""no controllers"", had expensive high end hardware, but then went with a UX that feels like a downgrade from the $500 headset's UX.",0.047,0.845,0.107,0.9796
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,When I think about the fact that this is 15000 romanian lei in my country,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,Who’s also watching this on an Apple Vision Pro,0.0,0.8,0.2,0.25
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,I tried these I was speechless it’s amazing,0.0,0.648,0.352,0.5859
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,For $999.00 I might think about. 5000$ Canadian is 1000% ripoff,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,I know it tracks eye movement but what about someone with a lazy eye?,0.2,0.8,0.0,-0.5023
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,The persona reminded me of heavily modded sims game,0.0,1.0,0.0,0.0
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,"Pretty sure it is yesterday's tech and Apple is recouping R&D costs. That's insulting to me in a sense...to sell me something for $4,000 that's already obsolete. Otherwise, I'd already have one.",0.139,0.72,0.141,0.0258
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,I've watched your reviews about these and one thing is lacking. The sound side of things - you skip over it - why? It is the factor that will determine if I buy these and I cannot find anything anywhere. Can you use iPod instead at the same time? How much 'leakage' is there if you are on a sensitive call do people hear you that much? Appreciate your reviews well done. When watching a movie - how close until someone can hear?,0.0,0.934,0.066,0.6966
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,6000 aus dollars ...no thanks,0.0,0.58,0.42,0.4404
Marques Brownlee,86Gy035z_KA,Apple Vision Pro Review: Tomorrow&#39;s Ideas... Today&#39;s Tech!,2024-02-04T01:40:14Z,Entertained to death.,0.513,0.132,0.355,-0.296
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"I guess it's a good thing that I'm balding, can't afford a necklace, and don't wear makeup.  😐",0.0,0.861,0.139,0.4404
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"Gotta say... if someone thinks editing a video of yourself is weird, that's a skill issue on their part 10000% lol. Like how do you THINK 95% of the content you watch gets made???? I know it's probably olds but still, most of them under 75 are at least watching some shorts or something.",0.024,0.895,0.081,0.504
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"I feel like I would be about 1000% more interested in these types of things if they JUST had an OPTIONAL, if they must, little tiny finger-ring style controller with a SINGLE button, at least! I'd MUCH MUCH MUCH rather click a little fidget-spinner like click rather than feel like a tool clacking my fingers together. I did this in VR w/ the Oculus and it was OK but felt bad in every way. However, design wise you get SO much more space just adding binary yes-no checking, which is what the tapping together does. Like it feels somewhat crampy, seems strange to do with interoception, looks odd from the outside which, even if no one is around, takes me out of the experience. Doing a button is something we ALL have accepted as normal hardware usage and does not take me out of anything at all after decades of game controller use. Plus you can rest your hands easier. 

They have these tiny, 1inch x 1inch tiktok scrollers with like a D-pad and 2-5 buttons on it. THAT is what I want. THEN I might consider AR.",0.058,0.812,0.131,0.9102
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,You look like an ad,0.0,0.615,0.385,0.3612
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"Apple always creates the same problems: wealthier types are the ones affording these gimmicks; and, being less likely to exploit them as others, the tech is wasted and remains gimmicky. The Touchbar is a good example. Apple claims nobody used it. Not true - it was implemented wrong and not used by people who actually use the tech for real/professional purposes...so the feedback was predictable.",0.161,0.734,0.106,-0.5054
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Your persona looks like my brother had a baby with a sims character,0.0,0.828,0.172,0.3612
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,I dont like how advancements in tech get pre selected for comerce. The internet seems to have made the people ever more dangerously suggestible.,0.197,0.803,0.0,-0.6601
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Absolutely awesome video!!!  Thanks for taking the time to make this very informative video!,0.0,0.579,0.421,0.8666
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"I’m considering buying a Vision Pro, but I must know, is it compatible with the Magic Mouse and Magic Keyboard???",0.0,0.903,0.097,0.2593
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,The eye tracking works on iPhone it’s actually the same exact type of test,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"Fantastic Review, thank you.",0.0,0.247,0.753,0.7269
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Apple should add share screen where you see the same thing on a different apple vis pro,0.0,0.879,0.121,0.296
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Who's here in july 2025?,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,So the blacks have money now?,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,6:24  can you make chain of baterys?,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"It's only overpriced by $1500... And it didn't sell. Thus no real software out there for it. It does have all the cameras, sensors, tracking etc...",0.0,0.93,0.07,0.2235
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Check bro’s Thumbnail😂 0:12,0.15,0.551,0.299,0.4404
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"Sounds like they put a ton of effort and money into absolutely incredible technology, but completely forgot to give it things to do. Like a super expensive sports car without wheels.",0.0,0.73,0.27,0.8847
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Why are there ads every 60 seconds of this video? I've never seen a YouTube video with this many ads.,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Don't let this distract you from the concept of paying at least $3500 for a 600 gram eyewear.,0.128,0.872,0.0,-0.3612
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,He called you Martez not Marquez,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"Will definitely not be getting the Vision 2. Can't imagine getting much of anything from Apple that isn't Pro. They definitely have a lot of work cut out for them though and will hopefully bring back the Pro. Once they do, a V2 or V3 and I'm on board. Good luck to them, for now it's just not worth the 3500 and is far, far too restricted (imagine only having what an IPad can do for you in terms of its desktop apps and just the entire environment. Sorry, not even close). Also, they'll need to get augmented reality going. I imagine we'll have brain-to-brain interfaces by V3 or V4 Pro, but obviously that's still really speculative. Any rate, actual AR will have to be part of the package at those prices. And a far, far better OS, where you can type, read, etc. Battery will also have to change. I guess some guy in the UK just built a batter even smaller than this that is made out of diamond and lasts some 7k years. At any rate, thanks for the review! Nice job, and it does look cool for sure. thanks to all the first gen buyers (investors) for making the product viable for a V2 at least. Really hope they figure out how to bring back a 3K or 4K Pro.",0.03,0.812,0.159,0.9868
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Man that’s pretty amazing. Thanks for the work you put it on this.,0.0,0.503,0.497,0.872
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,What the hell has happened to our society. Were we not antisocial already ?,0.261,0.739,0.0,-0.6808
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,The way you explained this is SO clear. Thank you,0.0,0.508,0.492,0.8297
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Can the valve knuckles work with this headset?,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Excited to try this out,0.0,0.625,0.375,0.34
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,when someone's talking to you while you're in the immersive environment the clouds should part to reveal their face with like god rays coming out of it,0.0,0.845,0.155,0.5574
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,love it !,0.0,0.308,0.692,0.6696
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,does anyone else think of megaman starforce with these?,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,I used apple one but really i will tell you real feeling of ar vr is meta.. meta oculus 3 has mixed reality.. its better tha apple,0.0,0.817,0.183,0.6808
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,That is wonderful thank you for your help.,0.0,0.36,0.64,0.836
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Wow this is your second most viewed video on your channel.,0.0,0.725,0.275,0.5859
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Looks like a nightmare,0.0,0.545,0.455,0.3612
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Give it to me 😻🫰❤️‍🔥,0.156,0.649,0.195,0.1531
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"Can i edit my persona? Make my own eyes or something like that?

I think using your roblox avatar or other video game character. Or in general using an avatar for your persona, would be a lot cooler.",0.0,0.928,0.072,0.4329
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,How well would this work with modeling programs like blender?,0.0,0.635,0.365,0.5574
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,I never see anyone wearing them. Can you update?,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,If the pic on this topic were the other way around we would still complain about it 😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫,0.595,0.405,0.0,-0.9769
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,wow so basically no app support. No programs other than standard apple crap?  That makes it completly worthless.   They really need to rethink the entire we are proprietary thing.   I noticed you dident even mention steam support?,0.26,0.609,0.132,-0.6481
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,wassup,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"Amazing technology....useless for humanity..Even useless for the company as despite the fanfare, it's so useless to people that it'll fail like all other VR sets have failed before. Nobody wants to isolate themselves from reality, no matter how hard bigtech are trying...",0.308,0.581,0.111,-0.8477
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Nice job,0.0,0.263,0.737,0.4215
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,15:03 wdym by that,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Duroooo❤,0.0,0.323,0.677,0.6369
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,Incredible.,0.0,1.0,0.0,0.0
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,how to sell apple vr😂the passthough is its best feat though imho,0.09,0.711,0.199,0.5106
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,at the end it makes you look like a bee 37:11,0.0,0.8,0.2,0.3612
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,"Of top, those look way better than the meta ones...",0.0,0.63,0.37,0.5719
Marques Brownlee,dtp6b76pMak,Using Apple Vision Pro: What It’s Actually Like!,2024-01-31T14:52:28Z,I barley like the quest and that shi does everything,0.0,0.783,0.217,0.3612
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Beginning and end😂😂😂,0.196,0.412,0.392,0.8271
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,I can get it,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,😂😂😂😂😢😢,0.321,0.326,0.353,0.6597
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,"I paid 4,000 god damn dollars. Give me a freaking sticker damn it! >:(",0.523,0.386,0.09,-0.8777
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Great video! Really enjoyed watching it.,0.0,0.334,0.666,0.8395
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Yo that's expensive 😢 looks sweet...,0.279,0.45,0.27,-0.0258
